feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,label
0.29262086749076843,0.6555070281028748,-4.965226025888114e-07,0.36902758479118347,0.6076620817184448,-0.03615028038620949,0.4230782389640808,0.48226282000541687,-0.047994039952754974,0.43174809217453003,0.3770660161972046,-0.05694614350795746,0.43077319860458374,0.28926098346710205,-0.06178077310323715,0.3674878776073456,0.35449329018592834,-0.021420730277895927,0.3829066753387451,0.3367104232311249,-0.06616967171430588,0.3876415491104126,0.428099662065506,-0.08976228535175323,0.38627153635025024,0.5037916302680969,-0.09507784247398376,0.3110220432281494,0.3559313416481018,-0.016225546598434448,0.3341124653816223,0.34310072660446167,-0.06375972181558609,0.34160029888153076,0.4575384557247162,-0.07326442748308182,0.34463170170783997,0.5415604114532471,-0.06543049216270447,0.25679004192352295,0.37967604398727417,-0.018073154613375664,0.2777842581272125,0.36353397369384766,-0.06823278963565826,0.29696688055992126,0.4768654704093933,-0.06072036921977997,0.3087073266506195,0.5567504167556763,-0.0395636260509491,0.20527713000774384,0.41922032833099365,-0.022252574563026428,0.22937051951885223,0.4041305184364319,-0.06259672343730927,0.25675803422927856,0.48540210723876953,-0.05837541073560715,0.2732056975364685,0.5426723957061768,-0.04180198535323143,A
0.28632915019989014,0.6659273505210876,-2.6568406497062824e-07,0.3549935519695282,0.5954689979553223,-0.028901252895593643,0.3921956717967987,0.4722122550010681,-0.03884085640311241,0.3933125138282776,0.37212932109832764,-0.050172995775938034,0.3772515058517456,0.2930293679237366,-0.05797199904918671,0.328255295753479,0.3723618984222412,0.000578077684622258,0.34594079852104187,0.32099881768226624,-0.046178340911865234,0.36416664719581604,0.3949199914932251,-0.07543884217739105,0.3747912049293518,0.46845075488090515,-0.08424832671880722,0.2790543735027313,0.38573163747787476,-9.96645976556465e-05,0.300756573677063,0.32187825441360474,-0.051878318190574646,0.32277292013168335,0.4238666892051697,-0.06876236945390701,0.33743104338645935,0.5106380581855774,-0.06379187852144241,0.22750212252140045,0.41355204582214355,-0.00862755998969078,0.25181639194488525,0.3537791967391968,-0.06376251578330994,0.28009283542633057,0.4601970911026001,-0.06028624624013901,0.2962074875831604,0.5436261892318726,-0.03861021623015404,0.17466187477111816,0.45573416352272034,-0.019026143476366997,0.20549103617668152,0.4086603820323944,-0.060336772352457047,0.2397516667842865,0.4813624620437622,-0.055255815386772156,0.2602710723876953,0.5435187816619873,-0.03700294345617294,A
0.2618902623653412,0.6364043354988098,-8.27780226586583e-08,0.3300744891166687,0.5637219548225403,-0.02142074517905712,0.36015743017196655,0.45644083619117737,-0.026848051697015762,0.3481501638889313,0.3671778440475464,-0.03606641665101051,0.3281066417694092,0.2962769865989685,-0.04280395060777664,0.2898707985877991,0.3770698308944702,0.013781811110675335,0.3040158748626709,0.30758973956108093,-0.026174727827310562,0.3303427994251251,0.36058372259140015,-0.0534713976085186,0.3480006456375122,0.42513370513916016,-0.062358953058719635,0.24450106918811798,0.38745081424713135,0.010722728446125984,0.2608832120895386,0.3103472888469696,-0.033310841768980026,0.2923435866832733,0.3891199231147766,-0.05217801406979561,0.311878502368927,0.46495482325553894,-0.051243189722299576,0.19444340467453003,0.40945714712142944,0.00020410632714629173,0.21764740347862244,0.33568108081817627,-0.04924606904387474,0.25226953625679016,0.4284806251525879,-0.04971029981970787,0.26945024728775024,0.5081309080123901,-0.03256554901599884,0.14072419703006744,0.44567596912384033,-0.011706819757819176,0.1696934551000595,0.3852859139442444,-0.048305969685316086,0.20802047848701477,0.4460446536540985,-0.04425454139709473,0.2307794988155365,0.5065021514892578,-0.028576010838150978,A
0.24593107402324677,0.6102901697158813,-2.510637386876624e-07,0.30400699377059937,0.525280237197876,-0.01783844642341137,0.3149050772190094,0.39689841866493225,-0.021697863936424255,0.2868892252445221,0.30365702509880066,-0.030193043872714043,0.26436784863471985,0.22286051511764526,-0.034426841884851456,0.22846651077270508,0.3167390823364258,0.021780749782919884,0.2604333460330963,0.25712496042251587,-0.022766629233956337,0.2987572252750397,0.32054537534713745,-0.05175226181745529,0.32506006956100464,0.38719412684440613,-0.06038162112236023,0.1866530328989029,0.3298603892326355,0.016185110434889793,0.2383667677640915,0.27101266384124756,-0.03163934499025345,0.2760935425758362,0.3708014190196991,-0.04642680287361145,0.2988091707229614,0.4542981684207916,-0.04076631739735603,0.1437665969133377,0.35515427589416504,0.0018385139992460608,0.2054050862789154,0.29616865515708923,-0.05179189518094063,0.24016991257667542,0.4054596424102783,-0.04764852672815323,0.257786363363266,0.4916485846042633,-0.025242550298571587,0.0993640124797821,0.39544612169265747,-0.014154321514070034,0.16150736808776855,0.3406769633293152,-0.05101753771305084,0.19689689576625824,0.4129845201969147,-0.044302329421043396,0.2134983092546463,0.4775373339653015,-0.025714732706546783,A
0.22056813538074493,0.61737060546875,-6.411155482055619e-07,0.29377445578575134,0.4946550130844116,-0.011849467642605305,0.2989981770515442,0.3649435341358185,-0.023967282846570015,0.28035324811935425,0.2656079828739166,-0.039431001991033554,0.2726063132286072,0.16952510178089142,-0.048775311559438705,0.17056147754192352,0.24404558539390564,-0.0034015567507594824,0.2783772349357605,0.22709208726882935,-0.05543503165245056,0.3139232397079468,0.32646864652633667,-0.08684934675693512,0.3231971263885498,0.4154374897480011,-0.09792963415384293,0.13046911358833313,0.26287955045700073,-0.013601331040263176,0.2663937509059906,0.24905914068222046,-0.06211347505450249,0.2943274676799774,0.3685004413127899,-0.07099418342113495,0.2988978922367096,0.45995068550109863,-0.06486038118600845,0.10504546016454697,0.3017444908618927,-0.030167339369654655,0.24404841661453247,0.29228365421295166,-0.07932965457439423,0.26591038703918457,0.4060782790184021,-0.07199104875326157,0.2655825614929199,0.48735907673835754,-0.051978372037410736,0.0894780382514,0.35980847477912903,-0.04834853112697601,0.20365437865257263,0.33772897720336914,-0.0806744173169136,0.23464329540729523,0.4132336378097534,-0.07396803796291351,0.23846615850925446,0.47211647033691406,-0.05760159343481064,A
0.26474207639694214,0.6011326313018799,-2.6857205170927045e-07,0.33387452363967896,0.5324023962020874,-0.025021053850650787,0.3795727789402008,0.4195531904697418,-0.03351375460624695,0.386178582906723,0.32217979431152344,-0.0457305982708931,0.36270013451576233,0.24180325865745544,-0.05416696146130562,0.29964953660964966,0.3152638077735901,0.00954771600663662,0.32954415678977966,0.25566840171813965,-0.0396985225379467,0.3525734543800354,0.33233821392059326,-0.07052545249462128,0.36671000719070435,0.40904664993286133,-0.07873838394880295,0.2553771734237671,0.32114070653915405,0.005908926948904991,0.29934197664260864,0.25427180528640747,-0.04826107621192932,0.3178558945655823,0.36105602979660034,-0.06515463441610336,0.3271641135215759,0.45157650113105774,-0.05882958322763443,0.20605456829071045,0.3392455577850342,-0.006570041179656982,0.25601959228515625,0.2807278633117676,-0.06487460434436798,0.27611610293388367,0.3931398093700409,-0.06230584532022476,0.28416404128074646,0.4820620119571686,-0.039071667939424515,0.15329071879386902,0.3697444796562195,-0.020797086879611015,0.20406398177146912,0.31112557649612427,-0.06006280332803726,0.23177626729011536,0.386683851480484,-0.052675362676382065,0.24500611424446106,0.45815426111221313,-0.032518576830625534,A
0.2826812267303467,0.5994013547897339,-2.393841214143322e-07,0.3602299392223358,0.5388198494911194,-0.02341572940349579,0.41054919362068176,0.43094781041145325,-0.028973296284675598,0.4188529849052429,0.3347192406654358,-0.03735457733273506,0.4043837785720825,0.25334036350250244,-0.0428704172372818,0.34726765751838684,0.33488550782203674,0.010781364515423775,0.3683874011039734,0.2805631756782532,-0.028037333860993385,0.3779292404651642,0.3459666967391968,-0.05307060852646828,0.3811599612236023,0.4163955748081207,-0.06002688780426979,0.3004409968852997,0.33634284138679504,0.009586800821125507,0.32474344968795776,0.27151453495025635,-0.03247155249118805,0.33515170216560364,0.3583257496356964,-0.04814223200082779,0.34215453267097473,0.4386838376522064,-0.0449339859187603,0.24790871143341064,0.34934288263320923,0.0008003961411304772,0.27662548422813416,0.29076090455055237,-0.04576479271054268,0.29277950525283813,0.3865940570831299,-0.04452265799045563,0.30124711990356445,0.4670100212097168,-0.026929734274744987,0.19188180565834045,0.375599205493927,-0.009688838385045528,0.22530421614646912,0.324773371219635,-0.04399561509490013,0.25104042887687683,0.3931177854537964,-0.03925034776329994,0.2658222019672394,0.458036869764328,-0.023393895477056503,A
0.30991241335868835,0.573390781879425,-2.9094130127305107e-07,0.3979519009590149,0.5336790084838867,-0.021618643775582314,0.4639071524143219,0.4473020136356354,-0.025454051792621613,0.4915817677974701,0.35313063859939575,-0.032112881541252136,0.48618000745773315,0.27088332176208496,-0.03688786178827286,0.42556852102279663,0.3548268675804138,0.010645856149494648,0.44861823320388794,0.286560595035553,-0.025498786941170692,0.4348919093608856,0.35086482763290405,-0.05056199058890343,0.4193136394023895,0.4174578785896301,-0.058582697063684464,0.3788169324398041,0.3454524278640747,0.00989475566893816,0.40276944637298584,0.2746522128582001,-0.02759813703596592,0.3891899883747101,0.3551331162452698,-0.04283463582396507,0.37828367948532104,0.4298993647098541,-0.04148281738162041,0.3269728124141693,0.3463493883609772,0.0020729389507323503,0.3547321856021881,0.2810322344303131,-0.037864916026592255,0.3484332263469696,0.37015315890312195,-0.034883297979831696,0.34082189202308655,0.44588297605514526,-0.01894923485815525,0.2705753445625305,0.3561088442802429,-0.0076306662522256374,0.29991358518600464,0.30399465560913086,-0.0367683582007885,0.3074653744697571,0.36893171072006226,-0.030683523043990135,0.307943731546402,0.429914265871048,-0.015926621854305267,A
0.3202860355377197,0.5607450604438782,-4.030000013699464e-07,0.40305840969085693,0.5415117740631104,-0.03144655004143715,0.4807393550872803,0.4501335024833679,-0.038005147129297256,0.5170925855636597,0.34673556685447693,-0.04374023899435997,0.5221638083457947,0.25495749711990356,-0.046058833599090576,0.4528008699417114,0.3486531376838684,-0.00263874139636755,0.4780154228210449,0.2862056493759155,-0.041210442781448364,0.45068275928497314,0.3522312045097351,-0.06399756669998169,0.42680639028549194,0.417263925075531,-0.07014455646276474,0.4055488705635071,0.33526065945625305,0.0008728394168429077,0.4320371448993683,0.26200294494628906,-0.04079509153962135,0.406557559967041,0.34906136989593506,-0.05284353718161583,0.3897550106048584,0.4253653585910797,-0.04740468040108681,0.3551296889781952,0.3324175775051117,-0.003115237457677722,0.3822704553604126,0.27504342794418335,-0.04731260985136032,0.36581575870513916,0.3698928654193878,-0.040150560438632965,0.3538106083869934,0.4404902756214142,-0.01987697370350361,0.302066832780838,0.33701497316360474,-0.009354060515761375,0.3298340439796448,0.29122281074523926,-0.039034344255924225,0.3246236741542816,0.36093518137931824,-0.029395345598459244,0.3178425431251526,0.4133053421974182,-0.011816242709755898,A
0.3169119954109192,0.519554853439331,-4.190884226318303e-07,0.39845728874206543,0.5101169347763062,-0.03707253932952881,0.4881872534751892,0.4272232949733734,-0.048932917416095734,0.5326545238494873,0.3369607925415039,-0.05874093994498253,0.5394939184188843,0.24615615606307983,-0.06432445347309113,0.46686023473739624,0.29041725397109985,-0.017097875475883484,0.49900954961776733,0.27972474694252014,-0.06469216197729111,0.4665207266807556,0.3647109270095825,-0.0899944007396698,0.4377184212207794,0.43049880862236023,-0.09569685161113739,0.41529417037963867,0.2603447735309601,-0.012617968954145908,0.4525148570537567,0.24669432640075684,-0.0648307055234909,0.4176597595214844,0.35720059275627136,-0.07462076097726822,0.39402273297309875,0.4376010298728943,-0.06445018947124481,0.35984617471694946,0.24716246128082275,-0.016224628314375877,0.3932419717311859,0.24954891204833984,-0.0700727105140686,0.37169599533081055,0.36388716101646423,-0.06208651885390282,0.3575953543186188,0.44105419516563416,-0.037991560995578766,0.30291467905044556,0.24708308279514313,-0.022262241691350937,0.337002694606781,0.24367991089820862,-0.058684367686510086,0.3330411911010742,0.3281278610229492,-0.050630614161491394,0.32882943749427795,0.38413307070732117,-0.03146371617913246,A
0.3011168837547302,0.49433445930480957,-4.266044015821535e-07,0.3885398209095001,0.48286235332489014,-0.03681160509586334,0.4781079888343811,0.414766788482666,-0.05492448806762695,0.5245921611785889,0.33459654450416565,-0.07035323232412338,0.5284037590026855,0.2521701455116272,-0.08192995190620422,0.45999568700790405,0.24456283450126648,-0.03583553433418274,0.49213385581970215,0.2712480425834656,-0.08807382732629776,0.46406304836273193,0.36785465478897095,-0.11749981343746185,0.4393129348754883,0.4414820373058319,-0.1262904703617096,0.40387099981307983,0.20391584932804108,-0.03306228294968605,0.4409067630767822,0.2483157366514206,-0.08405059576034546,0.41024520993232727,0.36326590180397034,-0.09319727122783661,0.3879282474517822,0.44631293416023254,-0.08556605130434036,0.34197965264320374,0.193251833319664,-0.03704017400741577,0.37692853808403015,0.24392138421535492,-0.0876597911119461,0.3592357933521271,0.35928621888160706,-0.07972180843353271,0.346628874540329,0.4394869804382324,-0.058486007153987885,0.28090327978134155,0.20415274798870087,-0.043862178921699524,0.31296858191490173,0.23739208281040192,-0.07978390902280807,0.31522640585899353,0.3264467418193817,-0.07353565096855164,0.31469064950942993,0.3866018056869507,-0.05616685003042221,A
0.2825186550617218,0.5098341107368469,-4.989577746528084e-07,0.3776595890522003,0.500034511089325,-0.04035273566842079,0.4606071710586548,0.4421180486679077,-0.06262831389904022,0.5058677792549133,0.37389639019966125,-0.0821877047419548,0.5225781798362732,0.30157914757728577,-0.09730315208435059,0.4584926962852478,0.25601986050605774,-0.03856109082698822,0.48222815990448,0.31342121958732605,-0.09600815922021866,0.44987916946411133,0.40806785225868225,-0.13119851052761078,0.4201025664806366,0.4723361134529114,-0.14447641372680664,0.3986526429653168,0.21174122393131256,-0.03592506796121597,0.4250132143497467,0.2872234880924225,-0.09030990302562714,0.39448443055152893,0.3993827700614929,-0.10323776304721832,0.37204235792160034,0.4756324291229248,-0.09938260167837143,0.3322426676750183,0.20122984051704407,-0.0406566858291626,0.36000925302505493,0.2783010005950928,-0.0941869467496872,0.34491828083992004,0.38772401213645935,-0.08903299272060394,0.3337860405445099,0.4594048261642456,-0.07021123915910721,0.2656083106994629,0.21543098986148834,-0.04885770007967949,0.2939828038215637,0.26695510745048523,-0.08609763532876968,0.2991677522659302,0.352376788854599,-0.08158127963542938,0.30159875750541687,0.4060782790184021,-0.06581177562475204,A
